oligoastroIII.2_40x_20x_NS-MORPH	1	0	0.879279508736	0.214454090884	0.131716250529		0.812774556432	0.36167009361		POINT(4000 4000)
oligoastroIII.2_40x_20x_NS-MORPH	1	0	0.879279508736	0.214454090884	0.131716250529		0.812774556432	0.36167009361		LINESTRING(4000 4000, 5000 5000)
oligoastroIII.2_40x_20x_NS-MORPH	1	1	0.879279508736	0.214454090884	0.131716250529		0.812774556432	0.36167009361		POLYGON((33729 35868, 33729 35867, 33729 35866, 33730 35866, 33730 35865, 33731 35865, 33731 35864, 33732 35864, 33732 35863, 33732 35862, 33733 35862, 33733 35861, 33733 35860, 33734 35860, 33735 35860, 33735 35861, 33735 35862, 33735 35863, 33735 35864, 33736 35864, 33736 35865, 33737 35865, 33737 35866, 33738 35866, 33738 35867, 33738 35868, 33739 35868, 33739 35869, 33738 35869, 33738 35870, 33737 35870, 33736 35870, 33735 35870, 33735 35871, 33734 35871, 33733 35871, 33733 35872, 33732 35872, 33732 35871, 33731 35871, 33731 35870, 33730 35870, 33730 35869, 33729 35869, 33729 35868))
oligoastroIII.2_40x_20x_NS-MORPH	1	2		0.713192909045	0.622446065163	0.13703451469	0.627109354252	0.168455969872	0.419113792686	POLYGON((33493 35995, 33494 35995, 33494 35994, 33495 35994, 33495 35993, 33496 35993, 33496 35992, 33497 35992, 33497 35991, 33498 35991, 33499 35991, 33500 35991, 33501 35991, 33502 35991, 33503 35991, 33504 35991, 33505 35991, 33505 35992, 33506 35992, 33506 35993, 33507 35993, 33507 35994, 33508 35994, 33508 35995, 33509 35995, 33509 35996, 33510 35996, 33510 35997, 33510 35998, 33511 35998, 33511 35999, 33511 36000, 33510 36000, 33510 36001, 33509 36001, 33509 36002, 33508 36002, 33508 36003, 33507 36003, 33507 36004, 33506 36004, 33506 36005, 33505 36005, 33505 36006, 33504 36006, 33503 36006, 33502 36006, 33502 36005, 33501 36005, 33500 36005, 33499 36005, 33498 36005, 33498 36004, 33497 36004, 33497 36003, 33496 36003, 33496 36002, 33495 36002, 33495 36001, 33494 36001, 33494 36000, 33493 36000, 33493 35999, 33493 35998, 33493 35997, 33493 35996, 33493 35995))
oligoastroIII.2_40x_20x_NS-MORPH	1	3	0.0139075787053	0.962363609129	0.390307070099	0.707005081445	0.821719450298	0.688944799292	0.464793221497	POLYGON((35073 34517, 35074 34517, 35074 34516, 35075 34516, 35075 34515, 35076 34515, 35076 34514, 35077 34514, 35077 34513, 35078 34513, 35078 34512, 35079 34512, 35079 34511, 35080 34511, 35080 34510, 35081 34510, 35082 34510, 35083 34510, 35083 34509, 35084 34509, 35084 34510, 35085 34510, 35085 34511, 35086 34511, 35086 34512, 35087 34512, 35088 34512, 35088 34513, 35089 34513, 35089 34514, 35090 34514, 35090 34515, 35091 34515, 35091 34516, 35091 34517, 35091 34518, 35090 34518, 35090 34519, 35090 34520, 35090 34521, 35090 34522, 35089 34522, 35089 34523, 35088 34523, 35088 34524, 35088 34525, 35087 34525, 35087 34526, 35086 34526, 35086 34527, 35085 34527, 35085 34528, 35084 34528, 35083 34528, 35082 34528, 35082 34527, 35081 34527, 35080 34527, 35079 34527, 35079 34526, 35078 34526, 35077 34526, 35077 34525, 35076 34525, 35076 34524, 35075 34524, 35075 34523, 35075 34522, 35074 34522, 35074 34521, 35073 34521, 35073 34520, 35073 34519, 35073 34518, 35073 34517))
oligoastroIII.2_40x_20x_NS-MORPH	1	4	0.541918939175	0.237699394909	0.1483510631	0.111648935136	0.227540481933	0.68249990091		POLYGON((34285 34272, 34286 34272, 34286 34271, 34287 34271, 34287 34270, 34288 34270, 34288 34269, 34289 34269, 34289 34268, 34290 34268, 34290 34267, 34291 34267, 34292 34267, 34293 34267, 34293 34268, 34294 34268, 34295 34268, 34296 34268, 34297 34268, 34298 34268, 34299 34268, 34300 34268, 34301 34268, 34302 34268, 34302 34269, 34303 34269, 34304 34269, 34305 34269, 34306 34269, 34307 34269, 34307 34268, 34308 34268, 34309 34268, 34309 34269, 34310 34269, 34310 34270, 34311 34270, 34311 34271, 34312 34271, 34312 34272, 34312 34273, 34312 34274, 34311 34274, 34311 34275, 34311 34276, 34311 34277, 34311 34278, 34311 34279, 34311 34280, 34311 34281, 34311 34282, 34311 34283, 34311 34284, 34311 34285, 34310 34285, 34310 34286, 34309 34286, 34308 34286, 34308 34285, 34307 34285, 34307 34284, 34306 34284, 34306 34283, 34306 34282, 34306 34281, 34305 34281, 34305 34280, 34304 34280, 34303 34280, 34302 34280, 34301 34280, 34300 34280, 34300 34281, 34299 34281, 34298 34281, 34297 34281, 34297 34282, 34296 34282, 34296 34283, 34295 34283, 34294 34283, 34293 34283, 34292 34283, 34291 34283, 34291 34282, 34290 34282, 34290 34281, 34289 34281, 34289 34280, 34288 34280, 34288 34279, 34288 34278, 34287 34278, 34287 34277, 34287 34276, 34286 34276, 34286 34275, 34286 34274, 34285 34274, 34285 34273, 34285 34272))
oligoastroIII.2_40x_20x_NS-MORPH	1	5	0.858975534278	0.779293019516	0.481193713501			0.326296740635	0.969894321908	POLYGON((34419 36733, 34420 36733, 34421 36733, 34421 36732, 34422 36732, 34423 36732, 34424 36732, 34425 36732, 34425 36733, 34426 36733, 34426 36734, 34427 36734, 34428 36734, 34428 36735, 34429 36735, 34429 36736, 34429 36737, 34428 36737, 34427 36737, 34427 36738, 34426 36738, 34426 36739, 34425 36739, 34424 36739, 34424 36738, 34423 36738, 34422 36738, 34422 36737, 34421 36737, 34421 36736, 34420 36736, 34420 36735, 34419 36735, 34419 36734, 34419 36733))
oligoastroIII.2_40x_20x_NS-MORPH	1	6	0.701855469942	0.251283393915	0.17188673042	0.695689936072	0.129694615868	0.0655827906054	0.894513330983	POLYGON((34807 35071, 34808 35071, 34809 35071, 34809 35072, 34810 35072, 34811 35072, 34811 35073, 34812 35073, 34813 35073, 34813 35074, 34814 35074, 34814 35075, 34815 35075, 34816 35075, 34816 35076, 34817 35076, 34818 35076, 34818 35077, 34819 35077, 34819 35078, 34820 35078, 34820 35079, 34821 35079, 34821 35080, 34822 35080, 34822 35081, 34823 35081, 34824 35081, 34824 35082, 34825 35082, 34825 35083, 34826 35083, 34826 35084, 34827 35084, 34827 35085, 34828 35085, 34828 35086, 34828 35087, 34828 35088, 34829 35088, 34829 35089, 34828 35089, 34828 35090, 34827 35090, 34826 35090, 34825 35090, 34824 35090, 34824 35089, 34823 35089, 34823 35088, 34822 35088, 34821 35088, 34821 35087, 34820 35087, 34819 35087, 34818 35087, 34817 35087, 34816 35087, 34816 35086, 34815 35086, 34815 35085, 34815 35084, 34814 35084, 34814 35083, 34813 35083, 34813 35082, 34812 35082, 34811 35082, 34811 35081, 34810 35081, 34810 35080, 34809 35080, 34809 35079, 34809 35078, 34808 35078, 34808 35077, 34808 35076, 34808 35075, 34808 35074, 34807 35074, 34807 35073, 34807 35072, 34807 35071))
oligoastroIII.2_40x_20x_NS-MORPH	1	7	0.848963419528	0.803086748724	0.852672247336	0.391830665964	0.0194429447888	0.709845319648	0.44877889668	POLYGON((33004 35148, 33004 35147, 33004 35146, 33004 35145, 33005 35145, 33005 35144, 33006 35144, 33006 35143, 33007 35143, 33007 35142, 33008 35142, 33008 35141, 33009 35141, 33009 35140, 33010 35140, 33010 35139, 33011 35139, 33011 35138, 33012 35138, 33012 35137, 33013 35137, 33013 35138, 33014 35138, 33014 35139, 33015 35139, 33016 35139, 33016 35140, 33017 35140, 33018 35140, 33018 35141, 33019 35141, 33019 35142, 33019 35143, 33019 35144, 33020 35144, 33021 35144, 33022 35144, 33023 35144, 33024 35144, 33024 35145, 33024 35146, 33025 35146, 33025 35147, 33026 35147, 33026 35148, 33027 35148, 33027 35149, 33027 35150, 33026 35150, 33026 35151, 33025 35151, 33025 35150, 33024 35150, 33023 35150, 33022 35150, 33021 35150, 33021 35151, 33020 35151, 33019 35151, 33019 35152, 33018 35152, 33017 35152, 33016 35152, 33016 35153, 33015 35153, 33014 35153, 33013 35153, 33013 35154, 33012 35154, 33011 35154, 33011 35153, 33010 35153, 33009 35153, 33009 35152, 33008 35152, 33008 35151, 33007 35151, 33006 35151, 33006 35150, 33005 35150, 33005 35149, 33004 35149, 33004 35148))
oligoastroIII.2_40x_20x_NS-MORPH	1	8	0.402703083482	0.916925190247	0.495211559197	0.915075391411	0.728197731746	0.640956099728		POLYGON((33189 33515, 33190 33515, 33190 33514, 33191 33514, 33192 33514, 33192 33515, 33193 33515, 33194 33515, 33195 33515, 33195 33516, 33196 33516, 33196 33517, 33196 33518, 33196 33519, 33196 33520, 33196 33521, 33195 33521, 33194 33521, 33194 33520, 33193 33520, 33193 33519, 33193 33518, 33192 33518, 33192 33517, 33192 33516, 33191 33516, 33190 33516, 33189 33516, 33189 33515))
